"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux","Matériau d'emballage"
"24001","24001","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nature","Biscuit (cookie), plain","2",0,"Ambiant (long)","Pas de préparation",5,0.36224793,3.3361469,4.8408116e-8,0.58457963,0.0092824441,2.8862079e-7,4.163517e-8,1.5496707e-9,0.039645483,0.00037279716,0.012935321,0.16668998,33.01304,128.03292,1.0975748,39.549082,0.000010465063,"PACK PROXY"
"24690","24690","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pauvre en glucides","Biscuit (cookie), reduced sugar","2",0,"Ambiant (long)","Pas de préparation",5,0.36224793,3.3361469,4.8408116e-8,0.58457963,0.0092824441,2.8862079e-7,4.163517e-8,1.5496707e-9,0.039645483,0.00037279716,0.012935321,0.16668998,33.01304,128.03292,1.0975748,39.549082,0.000010465063,"PACK PROXY"
"24231","24231","produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum chocolat","Biscuit (cookie), snack w chocolate filling","2",0,"Ambiant (long)","Pas de préparation",5,0.47760423999999996,6.5686976,6.2946426e-8,0.55320395,0.015023927,2.1592836e-7,2.4593445e-8,3.4622869e-9,0.025411284,0.00091397696,0.022168108,0.10294346,46.686302,332.60603,1.3050879,46.83884,0.000010807043,"PACK PROXY"
"24225","24225","produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum lait ou vanille","Biscuit (cookie), snack with dairy or vanilla filling","2",0,"Ambiant (long)","Pas de préparation",5,0.49211299000000003,6.384792,4.9331789e-8,0.57996269,0.013736934,3.0836442e-7,4.3844196e-8,2.6849933e-9,0.04118055,0.00065532813,0.019254376,0.17230508,33.471962,238.14986,1.0770744,44.765537,0.00001070211,"PACK PROXY"
"24240","24240","produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum fruits","Biscuit (cookie), snack with fruits filling","2",0,"Ambiant (long)","Pas de préparation",5,0.35330459000000003,2.9530797,3.0265094e-7,0.5693646,0.0085923634,2.3925401e-7,3.9566269e-8,1.4556013e-9,0.031786183,0.00042976786,0.010549441,0.13191827,104.71634,98.824545,1.9108741,40.084468,0.000011126221,"PACK PROXY"
"24430","24430","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec aux œufs à la cuillère (cuiller) ou Boudoir","Biscuit (cookie), sponge fingers or Lady fingers","2",0,"Ambiant (long)","Pas de préparation",5,0.28252028,2.3973073,4.5998436e-8,0.55776916,0.0085626483,1.9008986e-7,1.7426768e-8,1.2162575e-9,0.024679128,0.00040166579,0.010719577,0.10066506,36.612152,102.80803,1.4693508,38.760429,0.0000097897239,"PACK PROXY"
"24615","24615","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec ou tuile, aux amandes","Biscuit (cookie), thin, w almonds","2",0,"Ambiant (long)","Pas de préparation",5,0.9650181800000001,3.155325,6.9659736e-8,0.65657484,0.015260677,4.8442172e-7,3.3149654e-7,1.8272839e-9,0.05542135,0.00077336686,0.020322893,0.22829045,69.524221,235.74835,58.153826,50.504053,0.000027161514,"PACK PROXY"
"24616","24616","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec type tuile, aux fruits","Biscuit (cookie), thin, w fruits","2",0,"Ambiant (long)","Pas de préparation",5,0.38500650999999997,3.4656064,4.9587749e-8,0.59414054,0.0098387487,3.1390745e-7,4.0707309e-8,1.5561761e-9,0.043090864,0.00039707521,0.013602573,0.18107676,37.93881,130.40951,1.4175499,40.712403,0.000011007654,"PACK PROXY"
"24684","24684","produits céréaliers","céréales de petit-déjeuner et biscuits","Cookie aux pépites de chocolat","Biscuit (cookie), with chocolate drops","2",0,"Ambiant (long)","Pas de préparation",5,0.43056877,6.1683964,5.1563778e-8,0.57150055,0.013628476,1.95539e-7,2.6366878e-8,2.5951788e-9,0.022679457,0.00073072323,0.01828117,0.09152175,29.913447,259.28377,1.3787209,44.947941,0.0000096454874,"PACK PROXY"
"24036","24036","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, préemballé","Biscuit (cookie), with chocolate, prepacked","2",0,"Ambiant (long)","Pas de préparation",5,0.49211299000000003,6.384792,4.9331789e-8,0.57996269,0.013736934,3.0836442e-7,4.3844196e-8,2.6849933e-9,0.04118055,0.00065532813,0.019254376,0.17230508,33.471962,238.14986,1.0770744,44.765537,0.00001070211,"PACK PROXY"
"24030","24030","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au lait","Biscuit (cookie), with milk","2",0,"Ambiant (long)","Pas de préparation",5,0.30082250000000005,2.8670537,4.4320964e-8,0.54910877,0.0078991076,2.2858694e-7,3.4120976e-8,1.2338939e-9,0.03095295,0.00031099442,0.010282737,0.12963984,21.435926,100.15066,0.89714006,36.884269,0.0000090198183,"PACK PROXY"
"24010","24010","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, avec matière grasse végétale","Biscuit (cookie), with vegetal fat","2",0,"Ambiant (long)","Pas de préparation",5,0.22420082,1.9993925,4.1668953e-8,0.51122821,0.0068763698,1.2669522e-7,2.1020502e-8,9.4358895e-10,0.015869228,0.00034243269,0.0078859669,0.061847544,15.317822,88.325128,1.5507641,35.430341,0.0000099919759,"PACK PROXY"
"24052","24052","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type tartelette","Biscuit (small tart), with chocolate, pre-packed","2",0,"Ambiant (long)","Pas de préparation",5,0.44863709,5.7199523,3.2921523e-8,0.60015837,0.011734695,2.9743509e-7,4.1249549e-8,2.5812339e-9,0.040161079,0.00059407713,0.019013622,0.16998204,32.524009,237.46651,0.90597202,34.086305,0.0000087723392,"PACK PROXY"
"24679","24679","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nappé aux fruits, tartelette","Biscuit (small tart), with fruit covering","2",0,"Ambiant (long)","Pas de préparation",5,0.3098287,2.28824,2.8624067e-7,0.58956027,0.0065901242,2.2832468e-7,3.6971622e-8,1.351842e-9,0.030766712,0.00036851686,0.010308687,0.12959523,103.76839,98.141191,1.7397717,29.405235,0.0000091964498,"PACK PROXY"
"24039","24039","produits céréaliers","céréales de petit-déjeuner et biscuits","Barre biscuitée fourrée aux fruits, allégée en matière grasse","Biscuit bar filled with fruits, reduced fat","2",0,"Ambiant (long)","Pas de préparation",5,0.3098287,2.28824,2.8624067e-7,0.58956027,0.0065901242,2.2832468e-7,3.6971622e-8,1.351842e-9,0.030766712,0.00036851686,0.010308687,0.12959523,103.76839,98.141191,1.7397717,29.405235,0.0000091964498,"PACK PROXY"
"24689","24689","aliments infantiles","céréales et biscuits infantiles","Biscuit pour bébé","Biscuit for baby","2",0,"Ambiant (long)","Pas de préparation",5,0.34009348,3.2961856,6.5619614e-8,0.56595471,0.011013807,2.0383499e-7,2.0784802e-8,1.3861092e-9,0.025983317,0.00048403945,0.011043744,0.10369401,37.715477,105.10764,1.7596021,52.193974,0.000012151313,"PACK PROXY"
"24659","24659","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec feuilleté, type palmier ou autres","Biscuit puff pastry","2",0,"Ambiant (long)","Pas de préparation",5,0.34329575,3.203378,4.1706862e-8,0.58501056,0.0081695683,2.8887227e-7,4.1961088e-8,1.3375538e-9,0.039888625,0.00030672773,0.011582521,0.16872972,25.14876,110.32962,1.0534213,35.556536,0.0000092414561,"PACK PROXY"
"24049","24049","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au beurre, sablé, galette ou palet","Biscuit shortbread, with butter","2",0,"Ambiant (long)","Pas de préparation",5,0.34896573999999997,2.9650442,3.3036715e-8,0.61449165,0.0076934346,3.1466009e-7,4.4316839e-8,1.5128067e-9,0.044033713,0.00031330445,0.013490513,0.18786499,32.827638,133.4109,1.0066886,29.566529,0.000008930676,"PACK PROXY"
"24050","24050","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au beurre, sablé, galette ou palet, au chocolat","Biscuit shortbread, with butter and chocolate","2",0,"Ambiant (long)","Pas de préparation",5,0.44863709,5.7199523,3.2921523e-8,0.60015837,0.011734695,2.9743509e-7,4.1249549e-8,2.5812339e-9,0.040161079,0.00059407713,0.019013622,0.16998204,32.524009,237.46651,0.90597202,34.086305,0.0000087723392,"PACK PROXY"
"24053","24053","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type galette","Biscuit shortbread, with chocolate, pre-packed","2",0,"Ambiant (long)","Pas de préparation",5,0.44863709,5.7199523,3.2921523e-8,0.60015837,0.011734695,2.9743509e-7,4.1249549e-8,2.5812339e-9,0.040161079,0.00059407713,0.019013622,0.16998204,32.524009,237.46651,0.90597202,34.086305,0.0000087723392,"PACK PROXY"
"24054","24054","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, sablé, galette ou palet, aux fruits","Biscuit shortbread, with fruits","2",0,"Ambiant (long)","Pas de préparation",5,0.3098287,2.28824,2.8624067e-7,0.58956027,0.0065901242,2.2832468e-7,3.6971622e-8,1.351842e-9,0.030766712,0.00036851686,0.010308687,0.12959523,103.76839,98.141191,1.7397717,29.405235,0.0000091964498,"PACK PROXY"
"24678","24678","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed","2",0,"Ambiant (long)","Pas de préparation",5,0.34326928,2.8057275,2.981647e-7,0.58558572,0.0080639051,2.364903e-7,3.8941567e-8,1.4423892e-9,0.03153569,0.00041604715,0.010495638,0.13136638,104.44723,99.128354,1.8924493,37.384974,0.000010616607,"PACK PROXY"
"24051","24051","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type barquette","Biscuit sponge cake, with chocolate, pre-packed","2",0,"Ambiant (long)","Pas de préparation",5,0.48207768,6.2374398,4.4845554e-8,0.59618381,0.013208476,3.0560071e-7,4.3219494e-8,2.6717812e-9,0.040930057,0.00064160741,0.019200574,0.1717532,33.202847,238.45367,1.0586497,42.066043,0.000010192496,"PACK PROXY"
"7412","7412","produits céréaliers","céréales de petit-déjeuner et biscuits","Tartine craquante, extrudée et grillée, fourrée au chocolat","Biscuit, extruded and grilled, chocolate filling","2",0,"Ambiant (long)","Pas de préparation",5,0.18505377,1.5174559,2.7909612e-8,0.54821707,0.0049038969,1.2191537e-7,1.9908171e-8,1.1492673e-9,0.015977128,0.00027011591,0.0087210129,0.066981985,17.861521,99.690785,0.40696817,24.864227,0.0000063230121,"PACK PROXY"
"7413","7413","produits céréaliers","céréales de petit-déjeuner et biscuits","Tartine craquante, extrudée et grillée, fourrée aux fruits","Biscuit, extruded and grilled, fruits filling","2",0,"Ambiant (long)","Pas de préparation",5,0.18505377,1.5174559,2.7909612e-8,0.54821707,0.0049038969,1.2191537e-7,1.9908171e-8,1.1492673e-9,0.015977128,0.00027011591,0.0087210129,0.066981985,17.861521,99.690785,0.40696817,24.864227,0.0000063230121,"PACK PROXY"
"13007","13007","fruits, légumes, légumineuses et oléagineux","fruits","Cassis, cru","Black currant, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.11331619999999999,0.87309699,2.8925631e-8,0.10340623,0.0032906118,5.9246473e-8,9.7929973e-9,3.5894988e-10,0.0063942441,0.00014497643,0.0017617083,0.024082844,8.482843,132.87311,2.4555728,10.872261,0.0000066028097,"PACK AGB"
"13071","13071","fruits, légumes, légumineuses et oléagineux","fruits","Mûre noire (du mûrier), crue","Black mulberry, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.2654326,1.9032368,6.5269679e-8,0.23523768,0.0082471951,1.4034612e-7,2.4622545e-8,8.4808025e-10,0.013568372,0.0014867435,0.0055910632,0.047732084,28.498251,35.794499,1.9235078,41.806073,0.000028423691,"PACK AGB"
"11015","11015","aides culinaires et ingrédients divers","épices","Poivre noir, poudre","Black pepper, powder","2",0,"Ambiant (long)","Pas de préparation",5,0.98702687,7.4527581,1.3687538e-7,0.42674498,0.03566441,4.8328333e-7,1.0446304e-7,1.92368e-9,0.060021538,0.0015932701,0.0548211,0.20834016,74.459972,622.24391,18.265675,80.475915,0.000081502054,"PACK PROXY"
"8703","8703","viandes, œufs, poissons","charcuteries","Boudin noir, rayon frais","Black pudding (blood sausage), refrigerated","2",0,"Glacé","Four",5,0.26861068,2.0307115,5.7823947e-8,1.3109314,0.0058872219,1.5027797e-7,2.3660826e-8,1.2559765e-8,0.019014533,0.00034823033,0.0061295671,0.074843545,34.182824,71.861986,0.61945433,45.332634,0.000012250466,"PACK AGB"
"8704","8704","viandes, œufs, poissons","charcuteries","Boudin noir, sauté/poêlé","Black pudding (blood sausage), sautéed/pan-fried","2",0,"Glacé","Four",5,0.26861068,2.0307115,5.7823947e-8,1.3109314,0.0058872219,1.5027797e-7,2.3660826e-8,1.2559765e-8,0.019014533,0.00034823033,0.0061295671,0.074843545,34.182824,71.861986,0.61945433,45.332634,0.000012250466,"PACK AGB"
"26099","26099","viandes, œufs, poissons","poissons crus","Dorade grise, ou daurade grise, ou griset, crue","Black seabream, raw","2",0,"Glacé","Pas de préparation",5,1.3222520999999998,7.6024979,0.0000016586786,0.26451245,0.12815018,0.0000013205452,9.9289907e-8,3.6976405e-9,0.17118358,0.00059572919,0.041948434,0.45450738,25.481151,13.644315,0.64510774,102.87958,0.00019466858,"PACK PROXY"
"26222","26222","viandes, œufs, poissons","poissons cuits","Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four","Black seabream, roasted/baked","2",0,"Glacé","Four",5,1.6472088999999999,9.3710694,0.0000020278661,0.84011139,0.15682384,0.0000016181809,1.2490049e-7,4.580668e-9,0.20968897,0.00077420029,0.051347594,0.55603277,31.640555,17.309876,0.82299329,137.11359,0.00024193131,"PACK PROXY"
"18154","18154","boissons","boissons sans alcool","Thé noir, infusé, non sucré","Black tea, brewed, without sugar","2",0,"Ambiant (long)","Cuisson à l'eau",5,0.016599069,0.055482086,8.1945046e-10,0.06742541,0.00017047575,6.1585182e-9,1.3900526e-9,4.6528312e-11,0.00047117074,0.00001731867,0.00024435635,0.0017192364,1.6052078,4.0378354,0.99709257,1.6970489,6.7797405e-7,"PACK PROXY"
"13150","13150","fruits, légumes, légumineuses et oléagineux","fruits","Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw","2",0,"Congelé","Pas de préparation",5,0.26934207,1.7920097,6.1075043e-8,0.87856448,0.0075641546,1.2547748e-7,2.5319919e-8,7.9785518e-10,0.012273382,0.0013058542,0.0048354475,0.041287004,24.447793,31.914467,1.6788976,51.19149,0.000029284285,"PACK AGB"
"13029","13029","fruits, légumes, légumineuses et oléagineux","fruits","Mûre (de ronce), crue","Blackberry, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.21659297,1.5130408,5.3776148e-8,0.193955,0.006742311,1.153233e-7,1.9753765e-8,6.8809903e-10,0.011154546,0.0012163345,0.004545582,0.039213569,23.247018,29.477495,1.5835743,34.441733,0.000023433342,"PACK AGB"
"1021","1021","boissons","boisson alcoolisées","Crème de cassis","Blackcurrant liqueur","2",0,"Ambiant (long)","Réfrigéré chez le consommateur",5,0.18767872000000002,1.5515057,2.2297633e-8,0.31265081,0.0060307174,1.1785606e-7,1.9768181e-8,5.8536384e-10,0.012526551,0.00023985728,0.0060219465,0.044418253,37.181193,113.60195,1.7112562,22.479909,0.0000089977571,"PACK PROXY"
"26109","26109","viandes, œufs, poissons","poissons crus","Dorade rose, ou daurade rose, crue","Blackspot seabream, raw","2",0,"Glacé","Pas de préparation",5,1.3222520999999998,7.6024979,0.0000016586786,0.26451245,0.12815018,0.0000013205452,9.9289907e-8,3.6976405e-9,0.17118358,0.00059572919,0.041948434,0.45450738,25.481151,13.644315,0.64510774,102.87958,0.00019466858,"PACK PROXY"
"16743","16743","matières grasses","margarines","Matière grasse mélangée (végétale et laitière) à 50-63% MG","Blended fat (vegetable and animal origins), 50-63% fat","2",0,"Glacé","Pas de préparation",5,0.32955024,2.8424953,5.1238473e-8,0.34816633,0.0089673548,2.6550202e-7,4.5403525e-8,3.1450919e-9,0.031760469,0.0004876098,0.013165399,0.13045467,62.088678,180.98592,1.5793084,24.881065,0.000010034712,"PACK AGB"
"16744","16744","matières grasses","margarines","Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel","Blended fat (vegetable and animal origins), 50-63% fat, lightly salted","2",0,"Glacé","Pas de préparation",5,0.33001702000000005,2.8464818,5.1289294e-8,0.34846005,0.0089836784,2.6579596e-7,4.5482264e-8,3.1466199e-9,0.0317837,0.00048935168,0.013170465,0.13050363,62.117962,181.0142,1.5806958,24.931873,0.000010130277,"PACK AGB"
"16745","16745","matières grasses","margarines","Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG","Blended fat (vegetable and animal origins), spreadable, 30-40% fat","2",0,"Glacé","Pas de préparation",5,0.27880618,2.2527082,4.9023974e-8,0.32694696,0.0081538458,1.9966876e-7,3.6531903e-8,4.1184756e-9,0.022936116,0.00052159922,0.011031493,0.091556577,60.126742,168.02443,1.7852268,23.726343,0.0000095293801,"PACK AGB"
"16746","16746","matières grasses","margarines","Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel","Blended fat (vegetable and animal origins), spreadable, 30-40% fat, lightly salted","2",0,"Glacé","Pas de préparation",5,0.27815613,2.2451254,4.8776013e-8,0.32677485,0.0081396629,1.9885321e-7,3.6436461e-8,4.1151885e-9,0.022817069,0.00052250786,0.011002928,0.091001829,60.06794,167.72034,1.7856192,23.69951,0.0000095953112,"PACK AGB"
"23805","23805","produits céréaliers","pains et viennoiseries","Blini","Blinis","2",0,"Ambiant (court)","Pas de préparation",5,0.18048682,1.5451782,2.3711783e-8,0.48271786,0.0046385178,1.3452212e-7,2.3416292e-8,8.9029122e-10,0.018004838,0.00020307071,0.0070867017,0.075344658,20.704514,72.841181,0.32405458,22.497434,0.0000051293254,"PACK PROXY"
"8331","8331","viandes, œufs, poissons","charcuteries","Foie gras, en bloc","Block duck foie gras, pasteurized","2",0,"Glacé","Pas de préparation",5,3.0755066999999996,18.843883,5.5282173e-7,5.4419182,0.052096723,0.0000034262125,2.1984144e-7,1.3519004e-8,0.48948234,0.0037293831,0.10424662,2.1143021,355.21221,1150.3892,4.998141,238.28169,0.000062011332,"PACK AGB"
"40600","40600","viandes, œufs, poissons","viandes crues","Sang, boeuf, cru","Blood, beef, raw","2",0,"Glacé","Pas de préparation",5,3.3714676000000003,27.188651,1.0496822e-7,0.76431981,0.041894203,0.0000027528054,0.0000045753058,2.8725616e-8,0.40472465,0.0015177184,0.098964576,1.7797367,123.43119,2684.2247,2.4133974,64.936832,0.000039739571,"PACK AGB"
"12520","12520","lait et produits laitiers","fromages","Fromage bleu au lait de vache","Blue cheese, from cow's milk","2",0,"Glacé","Pas de préparation",5,0.53017674,4.8177267,9.3440975e-7,0.52756577,0.010903632,4.7755372e-7,8.1691907e-8,2.1213696e-9,0.067891695,0.0005407756,0.016615695,0.28685958,42.130895,160.99478,0.61334227,35.135505,0.000033377079,"PACK AGB"
"26214","26214","viandes, œufs, poissons","poissons crus","Grenadier bleu ou hoki de Nouvelle-Zélande, cru","Blue grenadier, raw","2",0,"Glacé","Pas de préparation",5,1.2104638,7.6968305,0.0000017464488,0.2486257,0.1404595,0.0000014464652,3.220196e-8,3.192222e-9,0.1865771,0.00038713407,0.046009869,0.50218633,8.6366529,11.974779,0.25961725,102.21369,0.000061865607,"PACK PROXY"
"26194","26194","viandes, œufs, poissons","poissons crus","Lingue bleue ou Lingue, crue","Blue ling, raw","2",0,"Glacé","Pas de préparation",5,1.9688571000000001,12.188752,0.0000017640754,0.28003355,0.23912983,0.0000024713049,4.7505226e-8,5.4092627e-9,0.31970158,0.00052943654,0.078563124,0.85806833,12.058341,16.31433,0.39493123,161.74181,0.000065558231,"PACK PROXY"
"26241","26241","viandes, œufs, poissons","poissons crus","Empereur, filet, sans peau, cru","Blue shark, fillet, without skin, raw","2",0,"Glacé","Pas de préparation",5,1.9688571000000001,12.188752,0.0000017640754,0.28003355,0.23912983,0.0000024713049,4.7505226e-8,5.4092627e-9,0.31970158,0.00052943654,0.078563124,0.85806833,12.058341,16.31433,0.39493123,161.74181,0.000065558231,"PACK PROXY"
